Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Relative Humidity,Solar Zenith Angle,Temperature,is_day
2021,2,26,15,30,64,874,399,6.57,67.51,20.6,TRUE
2021,2,26,15,40,62,852,364,6.57,69.27,20.6,TRUE
2021,2,26,15,50,59,828,328,6.57,71.06,20.6,TRUE
2021,2,26,16,0,57,797,292,9.35,72.88,17.8,TRUE
2021,2,26,16,10,54,764,255,9.9,74.73,16.9,TRUE
2021,2,26,16,20,50,725,218,10.47,76.59,16,TRUE
2021,2,26,16,30,46,680,182,11.09,78.47,15.1,TRUE
2021,2,26,16,40,43,615,145,13.69,80.37,14.1,TRUE
2021,2,26,16,50,37,548,111,14.51,82.28,13.2,TRUE
2021,2,26,17,0,31,464,78,15.39,84.2,12.3,TRUE
2021,2,26,17,10,24,358,48,15.69,86.11,12,TRUE
2021,2,26,17,20,16,225,24,15.9,87.98,11.8,TRUE
2021,2,26,17,30,0,0,0,16.22,89.76,11.5,TRUE
2021,2,26,17,40,0,0,0,16.83,92.23,11.2,FALSE
2021,2,26,17,50,0,0,0,17.17,94.23,10.9,FALSE
2021,2,26,18,0,0,0,0,17.52,96.23,10.6,FALSE
2021,2,26,18,10,0,0,0,17.63,98.24,10.5,FALSE
2021,2,26,18,20,0,0,0,17.75,100.26,10.4,FALSE
2021,2,26,18,30,0,0,0,17.87,102.27,10.3,FALSE
2021,2,26,18,40,0,0,0,18.1,104.29,10.2,FALSE
2021,2,26,18,50,0,0,0,18.2,106.3,10.1,FALSE
2021,2,26,19,0,0,0,0,18.32,108.32,10,FALSE
2021,2,26,19,10,0,0,0,18.32,110.33,10,FALSE
2021,2,26,19,20,0,0,0,18.45,112.34,9.9,FALSE
2021,2,26,19,30,0,0,0,18.57,114.34,9.8,FALSE
2021,2,26,19,40,0,0,0,19.5,116.34,9.8,FALSE
2021,2,26,19,50,0,0,0,19.63,118.32,9.7,FALSE
2021,2,26,20,0,0,0,0,19.63,120.3,9.7,FALSE
2021,2,26,20,10,0,0,0,19.9,122.26,9.5,FALSE
2021,2,26,20,20,0,0,0,20.03,124.2,9.4,FALSE
2021,2,26,20,30,0,0,0,20.16,126.13,9.3,FALSE
2021,2,26,20,40,0,0,0,22.83,128.03,9.1,FALSE
2021,2,26,20,50,0,0,0,22.98,129.91,9,FALSE
2021,2,26,21,0,0,0,0,23.29,131.76,8.8,FALSE
2021,2,26,21,10,0,0,0,23.45,133.58,8.7,FALSE
2021,2,26,21,20,0,0,0,23.61,135.36,8.6,FALSE
2021,2,26,21,30,0,0,0,23.77,137.1,8.5,FALSE
2021,2,26,21,40,0,0,0,27.88,138.79,8.4,FALSE
2021,2,26,21,50,0,0,0,28.07,140.43,8.3,FALSE
2021,2,26,22,0,0,0,0,28.26,142,8.2,FALSE
2021,2,26,22,10,0,0,0,28.29,143.5,8.2,FALSE
2021,2,26,22,20,0,0,0,28.29,144.92,8.2,FALSE
2021,2,26,22,30,0,0,0,28.48,146.24,8.1,FALSE
2021,2,26,22,40,0,0,0,31.88,147.47,8.1,FALSE
2021,2,26,22,50,0,0,0,31.88,148.57,8.1,FALSE
2021,2,26,23,0,0,0,0,31.91,149.55,8.1,FALSE
2021,2,26,23,10,0,0,0,32.13,150.38,8,FALSE
2021,2,26,23,20,0,0,0,32.13,151.05,8,FALSE
2021,2,26,23,30,0,0,0,32.13,151.56,8,FALSE
2021,2,26,23,40,0,0,0,35.1,151.9,7.9,FALSE
2021,2,26,23,50,0,0,0,35.14,152.05,7.9,FALSE
2021,2,27,0,0,0,0,0,35.14,152.01,7.9,FALSE
2021,2,27,0,10,0,0,0,36.11,151.8,7.5,FALSE
2021,2,27,0,20,0,0,0,36.85,151.4,7.2,FALSE
2021,2,27,0,30,0,0,0,37.88,150.82,6.8,FALSE
2021,2,27,0,40,0,0,0,38.97,150.09,6.5,FALSE
2021,2,27,0,50,0,0,0,39.78,149.2,6.2,FALSE
2021,2,27,1,0,0,0,0,40.89,148.17,5.8,FALSE
2021,2,27,1,10,0,0,0,41.46,147.02,5.6,FALSE
2021,2,27,1,20,0,0,0,42.33,145.76,5.3,FALSE
2021,2,27,1,30,0,0,0,42.92,144.4,5.1,FALSE
2021,2,27,1,40,0,0,0,42.5,142.95,4.8,FALSE
2021,2,27,1,50,0,0,0,43.1,141.42,4.6,FALSE
2021,2,27,2,0,0,0,0,43.71,139.82,4.4,FALSE
2021,2,27,2,10,0,0,0,44.01,138.17,4.3,FALSE
2021,2,27,2,20,0,0,0,44.32,136.46,4.2,FALSE
2021,2,27,2,30,0,0,0,44.63,134.7,4.1,FALSE
2021,2,27,2,40,0,0,0,42.57,132.9,4.1,FALSE
2021,2,27,2,50,0,0,0,42.87,131.07,4,FALSE
2021,2,27,3,0,0,0,0,43.18,129.21,3.9,FALSE
2021,2,27,3,10,0,0,0,43.48,127.32,3.8,FALSE
2021,2,27,3,20,0,0,0,43.53,125.4,3.8,FALSE
2021,2,27,3,30,0,0,0,43.83,123.47,3.7,FALSE
2021,2,27,3,40,0,0,0,41.61,121.51,3.6,FALSE
2021,2,27,3,50,0,0,0,41.9,119.55,3.5,FALSE
2021,2,27,4,0,0,0,0,42.2,117.57,3.4,FALSE
2021,2,27,4,10,0,0,0,42.2,115.58,3.4,FALSE
2021,2,27,4,20,0,0,0,42.5,113.58,3.3,FALSE
2021,2,27,4,30,0,0,0,42.8,111.57,3.2,FALSE
2021,2,27,4,40,0,0,0,40.08,109.56,3.1,FALSE
2021,2,27,4,50,0,0,0,40.08,107.54,3.1,FALSE
2021,2,27,5,0,0,0,0,40.36,105.52,3,FALSE
2021,2,27,5,10,0,0,0,40.08,103.5,3.1,FALSE
2021,2,27,5,20,0,0,0,39.8,101.48,3.2,FALSE
2021,2,27,5,30,0,0,0,39.52,99.46,3.3,FALSE
2021,2,27,5,40,0,0,0,37.19,97.45,3.4,FALSE
2021,2,27,5,50,0,0,0,36.67,95.44,3.6,FALSE
2021,2,27,6,0,0,0,0,36.41,93.43,3.7,FALSE
2021,2,27,6,10,0,0,0,34.71,91.43,4.4,FALSE
2021,2,27,6,20,0,0,0,33.05,89.05,5.1,TRUE
2021,2,27,6,30,19,250,31,31.49,87.22,5.8,TRUE
2021,2,27,6,40,28,353,57,27.57,85.32,6.5,TRUE
2021,2,27,6,50,35,447,87,26.28,83.41,7.2,TRUE
2021,2,27,7,0,41,525,119,25.06,81.49,7.9,TRUE
2021,2,27,7,10,47,588,153,24.38,79.57,8.3,TRUE
2021,2,27,7,20,52,641,189,23.73,77.67,8.7,TRUE
2021,2,27,7,30,56,685,224,23.26,75.79,9,TRUE
2021,2,27,7,40,61,717,259,19.58,73.93,9.4,TRUE
2021,2,27,7,50,64,750,295,19.06,72.09,9.8,TRUE
2021,2,27,8,0,68,779,331,18.68,70.27,10.1,TRUE
2021,2,27,8,10,71,804,365,18.31,68.48,10.4,TRUE
2021,2,27,8,20,73,826,400,17.95,66.72,10.7,TRUE
2021,2,27,8,30,76,855,437,17.6,64.99,11,TRUE
2021,2,27,8,40,78,874,470,16.48,63.31,11.3,TRUE
2021,2,27,8,50,80,890,502,16.16,61.66,11.6,TRUE
2021,2,27,9,0,82,903,533,15.84,60.05,11.9,TRUE
2021,2,27,9,10,83,916,562,15.53,58.49,12.2,TRUE
2021,2,27,9,20,85,927,590,15.33,56.99,12.4,TRUE
2021,2,27,9,30,87,936,616,15.03,55.54,12.7,TRUE
2021,2,27,9,40,88,946,642,14,54.15,12.9,TRUE
2021,2,27,9,50,89,953,665,13.73,52.83,13.2,TRUE
2021,2,27,10,0,90,960,687,13.46,51.58,13.5,TRUE
2021,2,27,10,10,91,967,707,13.29,50.41,13.7,TRUE
2021,2,27,10,20,92,972,726,13.12,49.33,13.9,TRUE
2021,2,27,10,30,93,977,742,12.95,48.33,14.1,TRUE
2021,2,27,10,40,91,986,759,11.84,47.42,14.3,TRUE
2021,2,27,10,50,92,990,772,11.69,46.62,14.5,TRUE
2021,2,27,11,0,92,993,783,11.54,45.92,14.7,TRUE
2021,2,27,11,10,92,995,792,11.47,45.34,14.8,TRUE
2021,2,27,11,20,93,997,799,11.31,44.87,15,TRUE
2021,2,27,11,30,93,999,805,11.24,44.52,15.1,TRUE
2021,2,27,11,40,92,1001,809,10.2,44.29,15.2,TRUE
2021,2,27,11,50,92,1002,811,10.14,44.18,15.3,TRUE
2021,2,27,12,0,93,1012,818,10.01,44.2,15.5,TRUE
2021,2,27,12,10,93,1011,816,10.01,44.35,15.5,TRUE
2021,2,27,12,20,92,1010,812,9.95,44.62,15.6,TRUE
2021,2,27,12,30,92,1009,806,9.95,45,15.6,TRUE
2021,2,27,12,40,95,1001,796,8.97,45.51,15.7,TRUE
2021,2,27,12,50,94,998,786,8.96,46.13,15.7,TRUE
2021,2,27,13,0,94,995,774,8.9,46.87,15.8,TRUE
2021,2,27,13,10,93,991,760,8.96,47.7,15.7,TRUE
2021,2,27,13,20,92,987,745,8.96,48.64,15.7,TRUE
2021,2,27,13,30,92,982,727,9.02,49.66,15.6,TRUE
2021,2,27,13,40,89,980,709,8.41,50.78,15.6,TRUE
2021,2,27,13,50,88,974,688,8.41,51.97,15.6,TRUE
2021,2,27,14,0,87,966,665,8.47,53.24,15.5,TRUE
2021,2,27,14,10,86,958,641,8.52,54.59,15.4,TRUE
2021,2,27,14,20,84,949,615,8.63,55.99,15.2,TRUE
2021,2,27,14,30,83,939,588,8.74,57.46,15,TRUE
2021,2,27,14,40,79,934,560,8.51,58.98,14.9,TRUE
2021,2,27,14,50,78,921,530,8.62,60.56,14.7,TRUE
2021,2,27,15,0,76,907,499,8.73,62.17,14.5,TRUE
2021,2,27,15,10,74,892,467,8.73,63.84,14.5,TRUE
2021,2,27,15,20,72,875,434,8.73,65.54,14.5,TRUE
2021,2,27,15,30,69,855,400,8.73,67.27,14.5,TRUE
2021,2,27,15,40,67,833,365,8.73,69.04,14.5,TRUE
2021,2,27,15,50,64,807,329,8.73,70.84,14.5,TRUE
2021,2,27,16,0,60,783,293,9.84,72.66,12.7,TRUE
2021,2,27,16,10,56,750,257,10.24,74.51,12.1,TRUE
2021,2,27,16,20,53,711,220,10.72,76.38,11.4,TRUE
2021,2,27,16,30,49,664,184,11.15,78.27,10.8,TRUE
2021,2,27,16,40,43,615,148,12.86,80.17,10.1,TRUE
2021,2,27,16,50,38,548,114,13.49,82.08,9.4,TRUE
2021,2,27,17,0,32,466,81,14.05,84,8.8,TRUE
2021,2,27,17,10,25,362,51,14.43,85.92,8.4,TRUE
2021,2,27,17,20,17,230,26,14.73,87.8,8.1,TRUE
2021,2,27,17,30,0,0,0,15.13,89.59,7.7,TRUE
2021,2,27,17,40,0,0,0,16.9,92.04,7.3,FALSE
2021,2,27,17,50,0,0,0,17.25,94.04,7,FALSE
2021,2,27,18,0,0,0,0,17.73,96.05,6.6,FALSE
2021,2,27,18,10,0,0,0,17.98,98.06,6.4,FALSE
2021,2,27,18,20,0,0,0,18.35,100.07,6.1,FALSE
2021,2,27,18,30,0,0,0,18.63,102.09,5.9,FALSE
2021,2,27,18,40,0,0,0,19.96,104.11,5.6,FALSE
2021,2,27,18,50,0,0,0,20.24,106.12,5.4,FALSE
2021,2,27,19,0,0,0,0,20.67,108.14,5.1,FALSE
2021,2,27,19,10,0,0,0,20.98,110.15,4.9,FALSE
2021,2,27,19,20,0,0,0,21.27,112.16,4.7,FALSE
2021,2,27,19,30,0,0,0,21.57,114.16,4.5,FALSE
2021,2,27,19,40,0,0,0,22.22,116.15,4.3,FALSE
2021,2,27,19,50,0,0,0,22.38,118.13,4.2,FALSE
2021,2,27,20,0,0,0,0,22.69,120.1,4,FALSE
2021,2,27,20,10,0,0,0,22.88,122.06,3.9,FALSE
2021,2,27,20,20,0,0,0,23.2,124,3.7,FALSE
2021,2,27,20,30,0,0,0,23.36,125.92,3.6,FALSE
2021,2,27,20,40,0,0,0,23.33,127.82,3.5,FALSE
2021,2,27,20,50,0,0,0,23.49,129.7,3.4,FALSE
2021,2,27,21,0,0,0,0,23.66,131.54,3.3,FALSE
2021,2,27,21,10,0,0,0,23.83,133.36,3.2,FALSE
2021,2,27,21,20,0,0,0,24,135.13,3.1,FALSE
2021,2,27,21,30,0,0,0,24,136.86,3.1,FALSE
2021,2,27,21,40,0,0,0,24.31,138.54,3,FALSE
2021,2,27,21,50,0,0,0,24.48,140.17,2.9,FALSE
2021,2,27,22,0,0,0,0,24.68,141.73,2.8,FALSE
2021,2,27,22,10,0,0,0,24.86,143.22,2.7,FALSE
2021,2,27,22,20,0,0,0,24.86,144.63,2.7,FALSE
2021,2,27,22,30,0,0,0,25.04,145.94,2.6,FALSE
2021,2,27,22,40,0,0,0,26.14,147.15,2.5,FALSE
2021,2,27,22,50,0,0,0,26.32,148.25,2.4,FALSE
2021,2,27,23,0,0,0,0,26.51,149.21,2.3,FALSE
2021,2,27,23,10,0,0,0,26.7,150.03,2.2,FALSE
2021,2,27,23,20,0,0,0,26.89,150.7,2.1,FALSE
2021,2,27,23,30,0,0,0,26.89,151.2,2.1,FALSE
2021,2,27,23,40,0,0,0,28.47,151.53,2,FALSE
2021,2,27,23,50,0,0,0,28.67,151.67,1.9,FALSE
2021,2,28,0,0,0,0,0,28.87,151.64,1.8,FALSE
2021,2,28,0,10,0,0,0,29.08,151.41,1.7,FALSE
2021,2,28,0,20,0,0,0,29.29,151.02,1.6,FALSE
2021,2,28,0,30,0,0,0,29.5,150.45,1.5,FALSE
2021,2,28,0,40,0,0,0,30.83,149.71,1.4,FALSE
2021,2,28,0,50,0,0,0,31.09,148.83,1.3,FALSE
2021,2,28,1,0,0,0,0,31.31,147.81,1.2,FALSE
2021,2,28,1,10,0,0,0,31.31,146.67,1.2,FALSE
2021,2,28,1,20,0,0,0,31.54,145.42,1.1,FALSE
2021,2,28,1,30,0,0,0,31.77,144.06,1,FALSE
2021,2,28,1,40,0,0,0,32.14,142.62,1,FALSE
2021,2,28,1,50,0,0,0,32.38,141.1,0.9,FALSE
2021,2,28,2,0,0,0,0,32.38,139.51,0.9,FALSE
2021,2,28,2,10,0,0,0,32.61,137.86,0.8,FALSE
2021,2,28,2,20,0,0,0,32.61,136.15,0.8,FALSE
2021,2,28,2,30,0,0,0,32.61,134.4,0.8,FALSE
2021,2,28,2,40,0,0,0,32.94,132.61,0.7,FALSE
2021,2,28,2,50,0,0,0,32.94,130.78,0.7,FALSE
2021,2,28,3,0,0,0,0,32.94,128.92,0.7,FALSE
2021,2,28,3,10,0,0,0,33.18,127.04,0.6,FALSE
2021,2,28,3,20,0,0,0,33.18,125.13,0.6,FALSE
2021,2,28,3,30,0,0,0,33.42,123.2,0.5,FALSE
2021,2,28,3,40,0,0,0,33.44,121.25,0.5,FALSE
2021,2,28,3,50,0,0,0,33.69,119.28,0.4,FALSE
2021,2,28,4,0,0,0,0,33.97,117.3,0.3,FALSE
2021,2,28,4,10,0,0,0,33.97,115.31,0.3,FALSE
2021,2,28,4,20,0,0,0,34.21,113.32,0.2,FALSE
2021,2,28,4,30,0,0,0,34.46,111.31,0.1,FALSE
2021,2,28,4,40,0,0,0,34.57,109.3,0.1,FALSE
2021,2,28,4,50,0,0,0,34.82,107.28,0,FALSE
2021,2,28,5,0,0,0,0,34.82,105.26,0,FALSE
2021,2,28,5,10,0,0,0,34.32,103.24,0.2,FALSE
2021,2,28,5,20,0,0,0,33.83,101.22,0.4,FALSE
2021,2,28,5,30,0,0,0,33.34,99.2,0.6,FALSE
2021,2,28,5,40,0,0,0,33.2,97.19,0.8,FALSE
2021,2,28,5,50,0,0,0,32.76,95.18,1,FALSE
2021,2,28,6,0,0,0,0,32.29,93.17,1.2,FALSE
2021,2,28,6,10,0,0,0,30.93,91.17,1.8,FALSE
2021,2,28,6,20,12,128,15,29.64,88.81,2.4,TRUE
2021,2,28,6,30,21,271,35,28.4,86.96,3,TRUE
2021,2,28,6,40,29,395,63,27.57,85.06,3.5,TRUE
2021,2,28,6,50,36,488,94,26.46,83.14,4.1,TRUE
2021,2,28,7,0,42,564,128,25.38,81.21,4.7,TRUE
2021,2,28,7,10,47,625,163,24.68,79.3,5.1,TRUE
2021,2,28,7,20,51,676,199,24.01,77.4,5.5,TRUE
2021,2,28,7,30,56,720,236,23.51,75.51,5.8,TRUE
2021,2,28,7,40,58,761,273,22.29,73.64,6.2,TRUE
2021,2,28,7,50,62,793,309,21.84,71.8,6.5,TRUE
2021,2,28,8,0,65,820,345,21.27,69.98,6.9,TRUE
2021,2,28,8,10,67,844,381,20.84,68.18,7.2,TRUE
2021,2,28,8,20,70,864,416,20.56,66.42,7.4,TRUE
2021,2,28,8,30,72,883,450,20.14,64.69,7.7,TRUE
2021,2,28,8,40,73,905,484,18.45,62.99,8,TRUE
2021,2,28,8,50,75,919,516,18.08,61.34,8.3,TRUE
2021,2,28,9,0,77,932,546,17.83,59.73,8.5,TRUE
2021,2,28,9,10,78,944,576,17.48,58.17,8.8,TRUE
2021,2,28,9,20,80,954,604,17.24,56.66,9,TRUE
2021,2,28,9,30,81,963,631,16.9,55.2,9.3,TRUE
2021,2,28,9,40,80,977,657,15.3,53.81,9.6,TRUE
2021,2,28,9,50,81,984,681,15.1,52.48,9.8,TRUE
2021,2,28,10,0,82,991,703,14.8,51.23,10.1,TRUE
2021,2,28,10,10,83,997,723,14.6,50.05,10.3,TRUE
2021,2,28,10,20,84,1002,742,14.41,48.96,10.5,TRUE
2021,2,28,10,30,85,1006,759,14.12,47.96,10.8,TRUE
2021,2,28,10,40,83,1005,767,12.95,47.05,11,TRUE
2021,2,28,10,50,83,1008,780,12.78,46.25,11.2,TRUE
2021,2,28,11,0,84,1011,792,12.53,45.55,11.5,TRUE
2021,2,28,11,10,84,1013,801,12.45,44.96,11.6,TRUE
2021,2,28,11,20,85,1015,808,12.29,44.49,11.8,TRUE
2021,2,28,11,30,85,1016,814,12.12,44.13,12,TRUE
2021,2,28,11,40,84,1019,818,11.3,43.91,12.2,TRUE
2021,2,28,11,50,84,1020,820,11.15,43.8,12.4,TRUE
2021,2,28,12,0,84,1020,819,11.01,43.83,12.6,TRUE
2021,2,28,12,10,84,1019,817,10.93,43.97,12.7,TRUE
2021,2,28,12,20,83,1018,813,10.86,44.25,12.8,TRUE
2021,2,28,12,30,83,1017,807,10.72,44.64,13,TRUE
2021,2,28,12,40,83,1015,799,10.17,45.15,13.1,TRUE
2021,2,28,12,50,82,1013,789,10.1,45.78,13.2,TRUE
2021,2,28,13,0,82,1010,777,10.04,46.52,13.3,TRUE
2021,2,28,13,10,81,1006,763,9.97,47.36,13.4,TRUE
2021,2,28,13,20,81,1002,747,9.97,48.31,13.4,TRUE
2021,2,28,13,30,80,998,730,9.91,49.34,13.5,TRUE
2021,2,28,13,40,78,996,712,9.47,50.46,13.5,TRUE
2021,2,28,13,50,77,990,691,9.41,51.67,13.6,TRUE
2021,2,28,14,0,76,983,668,9.41,52.95,13.6,TRUE
2021,2,28,14,10,75,976,644,9.41,54.3,13.6,TRUE
2021,2,28,14,20,74,968,619,9.41,55.71,13.6,TRUE
2021,2,28,14,30,73,958,592,9.47,57.19,13.5,TRUE
2021,2,28,14,40,71,950,564,9.16,58.72,13.5,TRUE
2021,2,28,14,50,69,939,534,9.22,60.3,13.4,TRUE
2021,2,28,15,0,67,926,503,9.22,61.92,13.4,TRUE
2021,2,28,15,10,66,912,471,9.22,63.59,13.4,TRUE
2021,2,28,15,20,64,896,438,9.22,65.3,13.4,TRUE
2021,2,28,15,30,62,878,404,9.22,67.04,13.4,TRUE
2021,2,28,15,40,60,857,369,9.22,68.81,13.4,TRUE
2021,2,28,15,50,57,834,334,9.22,70.62,13.4,TRUE
2021,2,28,16,0,54,812,298,11.73,72.45,11.8,TRUE
2021,2,28,16,10,51,781,262,12.21,74.3,11.2,TRUE
2021,2,28,16,20,48,746,226,12.7,76.17,10.6,TRUE
2021,2,28,16,30,44,703,190,13.15,78.06,10.1,TRUE
2021,2,28,16,40,40,656,154,16.05,79.97,9.5,TRUE
2021,2,28,16,50,35,595,119,16.71,81.89,8.9,TRUE
2021,2,28,17,0,30,521,86,17.4,83.81,8.3,TRUE
2021,2,28,17,10,24,426,55,17.52,85.73,8.2,TRUE
2021,2,28,17,20,17,306,29,17.64,87.62,8.1,TRUE
2021,2,28,17,30,0,0,0,17.76,89.43,8,TRUE
2021,2,28,17,40,0,0,0,17.05,91.86,7.8,FALSE
2021,2,28,17,50,0,0,0,17.17,93.86,7.7,FALSE
2021,2,28,18,0,0,0,0,17.28,95.87,7.6,FALSE
2021,2,28,18,10,0,0,0,17.42,97.88,7.5,FALSE
2021,2,28,18,20,0,0,0,17.66,99.89,7.3,FALSE
2021,2,28,18,30,0,0,0,17.78,101.91,7.2,FALSE
2021,2,28,18,40,0,0,0,17.58,103.92,7.1,FALSE
2021,2,28,18,50,0,0,0,17.82,105.94,6.9,FALSE
2021,2,28,19,0,0,0,0,17.94,107.96,6.8,FALSE
2021,2,28,19,10,0,0,0,18.19,109.97,6.6,FALSE
2021,2,28,19,20,0,0,0,18.44,111.97,6.4,FALSE
2021,2,28,19,30,0,0,0,18.57,113.97,6.3,FALSE
2021,2,28,19,40,0,0,0,18.78,115.96,6.1,FALSE
2021,2,28,19,50,0,0,0,19.04,117.94,5.9,FALSE
2021,2,28,20,0,0,0,0,19.31,119.91,5.7,FALSE
2021,2,28,20,10,0,0,0,19.58,121.86,5.5,FALSE
2021,2,28,20,20,0,0,0,19.71,123.8,5.4,FALSE
2021,2,28,20,30,0,0,0,19.99,125.72,5.2,FALSE
2021,2,28,20,40,0,0,0,20.48,127.61,5,FALSE
2021,2,28,20,50,0,0,0,20.76,129.48,4.8,FALSE
2021,2,28,21,0,0,0,0,21.05,131.32,4.6,FALSE
2021,2,28,21,10,0,0,0,21.2,133.13,4.5,FALSE
2021,2,28,21,20,0,0,0,21.35,134.9,4.4,FALSE
2021,2,28,21,30,0,0,0,21.65,136.62,4.2,FALSE
2021,2,28,21,40,0,0,0,22.11,138.29,4.1,FALSE
2021,2,28,21,50,0,0,0,22.27,139.91,4,FALSE
2021,2,28,22,0,0,0,0,22.58,141.46,3.8,FALSE
2021,2,28,22,10,0,0,0,22.74,142.94,3.7,FALSE
2021,2,28,22,20,0,0,0,22.9,144.34,3.6,FALSE
2021,2,28,22,30,0,0,0,23.07,145.64,3.5,FALSE
2021,2,28,22,40,0,0,0,23.74,146.84,3.4,FALSE
2021,2,28,22,50,0,0,0,23.9,147.92,3.3,FALSE
2021,2,28,23,0,0,0,0,24.07,148.87,3.2,FALSE
2021,2,28,23,10,0,0,0,24.24,149.68,3.1,FALSE
2021,2,28,23,20,0,0,0,24.42,150.34,3,FALSE
2021,2,28,23,30,0,0,0,24.59,150.83,2.9,FALSE
2021,2,28,23,40,0,0,0,24.95,151.15,2.8,FALSE
2021,2,28,23,50,0,0,0,25.12,151.29,2.7,FALSE
2021,3,1,0,0,0,0,0,25.3,151.25,2.6,FALSE
2021,3,1,0,10,0,0,0,25.48,151.03,2.5,FALSE
2021,3,1,0,20,0,0,0,25.66,150.63,2.4,FALSE
2021,3,1,0,30,0,0,0,25.85,150.07,2.3,FALSE
2021,3,1,0,40,0,0,0,25.86,149.34,2.2,FALSE
2021,3,1,0,50,0,0,0,26.05,148.46,2.1,FALSE
2021,3,1,1,0,0,0,0,26.23,147.45,2,FALSE
2021,3,1,1,10,0,0,0,26.42,146.32,1.9,FALSE
2021,3,1,1,20,0,0,0,26.42,145.07,1.9,FALSE
2021,3,1,1,30,0,0,0,26.61,143.72,1.8,FALSE
2021,3,1,1,40,0,0,0,26.3,142.29,1.8,FALSE
2021,3,1,1,50,0,0,0,26.48,140.77,1.7,FALSE
2021,3,1,2,0,0,0,0,26.67,139.19,1.6,FALSE
2021,3,1,2,10,0,0,0,26.67,137.55,1.6,FALSE
2021,3,1,2,20,0,0,0,26.87,135.85,1.5,FALSE
2021,3,1,2,30,0,0,0,26.87,134.1,1.5,FALSE
2021,3,1,2,40,0,0,0,27.05,132.32,1.4,FALSE
2021,3,1,2,50,0,0,0,27.05,130.49,1.4,FALSE
2021,3,1,3,0,0,0,0,27.24,128.64,1.3,FALSE
2021,3,1,3,10,0,0,0,27.24,126.76,1.3,FALSE
2021,3,1,3,20,0,0,0,27.44,124.85,1.2,FALSE
2021,3,1,3,30,0,0,0,27.64,122.92,1.1,FALSE
2021,3,1,3,40,0,0,0,27.96,120.97,1.1,FALSE
2021,3,1,3,50,0,0,0,28.17,119.01,1,FALSE
2021,3,1,4,0,0,0,0,28.17,117.04,1,FALSE
2021,3,1,4,10,0,0,0,28.37,115.05,0.9,FALSE
2021,3,1,4,20,0,0,0,28.37,113.05,0.9,FALSE
2021,3,1,4,30,0,0,0,28.57,111.05,0.8,FALSE
2021,3,1,4,40,0,0,0,29.15,109.04,0.8,FALSE
2021,3,1,4,50,0,0,0,29.36,107.02,0.7,FALSE
2021,3,1,5,0,0,0,0,29.36,105,0.7,FALSE
2021,3,1,5,10,0,0,0,28.94,102.98,0.9,FALSE
2021,3,1,5,20,0,0,0,28.56,100.96,1.1,FALSE
2021,3,1,5,30,0,0,0,28.15,98.94,1.3,FALSE
2021,3,1,5,40,0,0,0,28.94,96.93,1.6,FALSE
2021,3,1,5,50,0,0,0,28.53,94.91,1.8,FALSE
2021,3,1,6,0,0,0,0,28.12,92.91,2,FALSE
2021,3,1,6,10,0,0,0,26.57,90.9,2.8,TRUE
2021,3,1,6,20,13,236,19,25.11,88.57,3.6,TRUE
2021,3,1,6,30,20,374,41,23.74,86.71,4.4,TRUE
2021,3,1,6,40,27,480,70,21.85,84.8,5.1,TRUE
2021,3,1,6,50,32,565,102,20.67,82.87,5.9,TRUE
2021,3,1,7,0,37,632,137,19.57,80.94,6.7,TRUE
2021,3,1,7,10,41,687,172,18.93,79.02,7.2,TRUE
2021,3,1,7,20,45,733,208,18.29,77.12,7.7,TRUE
2021,3,1,7,30,48,771,245,17.68,75.23,8.2,TRUE
2021,3,1,7,40,51,804,282,15.17,73.36,8.7,TRUE
2021,3,1,7,50,54,832,318,14.67,71.51,9.2,TRUE
2021,3,1,8,0,56,856,354,14.19,69.68,9.7,TRUE
2021,3,1,8,10,59,878,389,13.81,67.88,10.1,TRUE
2021,3,1,8,20,61,897,424,13.45,66.12,10.5,TRUE
2021,3,1,8,30,63,913,457,13.01,64.38,11,TRUE
2021,3,1,8,40,64,929,490,12.02,62.68,11.4,TRUE
2021,3,1,8,50,65,943,522,11.64,61.02,11.9,TRUE
2021,3,1,9,0,67,954,552,11.33,59.41,12.3,TRUE
2021,3,1,9,10,68,965,582,11.11,57.84,12.6,TRUE
2021,3,1,9,20,69,974,610,10.9,56.32,12.9,TRUE
2021,3,1,9,30,71,983,636,10.68,54.86,13.2,TRUE
2021,3,1,9,40,80,971,658,10.51,53.47,13.4,TRUE
2021,3,1,9,50,81,978,681,10.31,52.14,13.7,TRUE
2021,3,1,10,0,82,984,703,10.11,50.88,14,TRUE
2021,3,1,10,10,83,990,723,9.98,49.69,14.2,TRUE
2021,3,1,10,20,84,995,742,9.79,48.6,14.5,TRUE
2021,3,1,10,30,85,999,759,9.66,47.59,14.7,TRUE
2021,3,1,10,40,85,1003,773,9.67,46.68,14.9,TRUE
2021,3,1,10,50,86,1007,787,9.55,45.87,15.1,TRUE
2021,3,1,11,0,86,1009,798,9.37,45.17,15.4,TRUE
2021,3,1,11,10,86,1012,807,9.3,44.58,15.5,TRUE
2021,3,1,11,20,87,1014,815,9.18,44.1,15.7,TRUE
2021,3,1,11,30,87,1015,820,9.06,43.75,15.9,TRUE
2021,3,1,11,40,87,1016,824,9.25,43.52,16,TRUE
2021,3,1,11,50,87,1016,825,9.14,43.42,16.2,TRUE
